"time","area","vote1","vote2","vote3","vote4","vote5","vote6","vote7","open"
"2014-11-29 21:59:38",1,1623,15874,2616,1905,8069,608980,852513,1532
"2014-11-29 21:59:56",1,1623,15874,2616,1905,8069,608980,852513,1532
"2014-11-29 22:00:38",1,1623,15874,2616,1905,8069,608980,852513,1532
"2014-11-29 22:00:57",1,1623,15874,2616,1905,8069,608980,852513,1532
"2014-11-29 22:01:38",1,1623,15874,2616,1905,8069,608980,852513,1532
"2014-11-29 22:01:58",1,1624,15880,2617,1908,8071,609428,853282,1533
"2014-11-29 22:02:38",1,1624,15880,2617,1908,8071,609428,853282,1533
"2014-11-29 22:02:59",1,1624,15880,2617,1908,8071,609428,853282,1533
"2014-11-29 22:03:38",1,1624,15880,2617,1908,8071,609428,853282,1533
"2014-11-29 22:04:00",1,1624,15880,2617,1908,8071,609428,853282,1533
"2014-11-29 22:04:38",1,1624,15880,2617,1908,8071,609428,853282,1533
"2014-11-29 22:05:01",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:05:38",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:06:02",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:06:38",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:07:03",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:07:38",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:08:04",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:08:38",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:09:05",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:09:38",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:10:06",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:10:38",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:11:06",1,1624,15898,2621,1908,8080,609932,853983,1534
"2014-11-29 22:11:38",1,1624,15898,2621,1908,8080,609932,853983,1534
