"time","area","vote1","vote2","vote3","vote4","vote5","vote6","vote7","open"
"2014-11-29 20:24:19",6,14832,988561,447696,0,0,0,0,1782
"2014-11-29 20:25:06",6,14832,988561,447696,0,0,0,0,1782
"2014-11-29 20:25:19",6,14832,988561,447696,0,0,0,0,1782
"2014-11-29 20:26:07",6,14851,989342,448355,0,0,0,0,1784
"2014-11-29 20:26:19",6,14851,989342,448355,0,0,0,0,1784
"2014-11-29 20:27:08",6,14851,989342,448355,0,0,0,0,1784
"2014-11-29 20:27:20",6,14851,989342,448355,0,0,0,0,1784
"2014-11-29 20:28:09",6,14851,989342,448355,0,0,0,0,1784
"2014-11-29 20:28:19",6,14851,989342,448355,0,0,0,0,1784
"2014-11-29 20:29:10",6,14869,990106,448686,0,0,0,0,1785
"2014-11-29 20:29:30",6,14869,990106,448686,0,0,0,0,1785
"2014-11-29 20:30:11",6,14869,990106,448686,0,0,0,0,1785
"2014-11-29 20:30:19",6,14869,990106,448686,0,0,0,0,1785
"2014-11-29 20:31:12",6,14869,990106,448686,0,0,0,0,1785
"2014-11-29 20:31:20",6,14869,990106,448686,0,0,0,0,1785
"2014-11-29 20:32:50",6,14880,990613,448950,0,0,0,0,1786
"2014-11-29 20:33:19",6,14880,990613,448950,0,0,0,0,1786
"2014-11-29 20:34:19",6,14880,990613,448950,0,0,0,0,1786
"2014-11-29 20:35:20",6,14890,991853,449466,0,0,0,0,1788
"2014-11-29 20:35:37",6,14890,991853,449466,0,0,0,0,1788
"2014-11-29 20:36:49",6,14890,991853,449466,0,0,0,0,1788
"2014-11-29 20:37:19",6,14890,991853,449466,0,0,0,0,1788
"2014-11-29 20:38:20",6,14890,991853,449466,0,0,0,0,1788
"2014-11-29 20:39:19",6,14890,991853,449466,0,0,0,0,1788
"2014-11-29 20:39:41",6,14890,991853,449466,0,0,0,0,1788
"2014-11-29 20:40:19",6,14890,991853,449466,0,0,0,0,1788
"2014-11-29 20:41:20",6,14890,991853,449466,0,0,0,0,1788
"2014-11-29 20:42:20",6,14890,991853,449466,0,0,0,0,1788
"2014-11-29 20:43:19",6,14890,991853,449466,0,0,0,0,1788
"2014-11-29 20:44:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:45:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:46:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:47:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:48:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:48:50",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:49:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:50:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:51:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:52:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:53:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:54:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:55:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:56:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:57:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:57:59",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:58:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 20:59:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:00:19",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:01:02",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:01:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:02:03",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:02:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:03:04",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:03:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:04:05",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:04:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:05:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:06:07",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:06:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:07:08",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:07:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:08:09",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:08:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:09:10",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:09:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:10:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:11:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:12:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:13:13",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:13:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:14:14",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:14:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:15:15",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:15:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:16:16",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:16:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:17:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:18:18",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:18:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:19:20",6,14908,992893,449901,0,0,0,0,1790
"2014-11-29 21:20:20",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:21:20",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:22:20",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:22:22",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:23:20",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:23:23",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:24:20",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:25:20",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:26:20",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:27:20",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:27:27",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:28:20",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:28:28",6,14913,993082,450317,0,0,0,0,1791
"2014-11-29 21:29:20",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:29:29",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:30:20",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:30:30",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:31:20",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:32:20",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:33:20",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:33:33",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:34:20",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:35:20",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:35:35",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:36:20",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:37:20",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:37:37",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:38:20",6,14925,993300,450647,0,0,0,0,1792
"2014-11-29 21:38:37",6,14925,993300,450647,0,0,0,0,1792
